ID	Barcode	Title	Authors	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	User
"1423328426"	"2801423328423"	"How to Talk to a Widower [Cd]"	"Tropper, Jonathan,  Eric Ruben, Reader"	"Used - Good"	"AUDIOBOOKS"	" "	"1"	"$17.47"	"$0.00"	"$0.00"	"$0.00"	"07-02-2007"	"04-28-2014"	"01-01-0001"	"Unknown"
"1423349423"	"2801423349428"	"Every Move You Make [Unabridged Cd]"	"Phelps, M. William,  J. Charles, (Reader)"	"Used - Good"	"AUDIOBOOKS"	" "	"1"	"$9.95"	"$0.25"	"$0.00"	"$0.00"	"09-18-2008"	"11-05-2008"	"01-01-0001"	"Unknown"
"1590072715"	"2801590072716"	"Shrink Rap (Unabridged)"	"Parker, Robert B.,  Deborah Raffin, Performer"	"Used - Good"	"SCIENCE_FICTION"	" "	"1"	"$14.97"	"$0.25"	"$0.00"	"$0.00"	"10-16-2002"	"05-04-2007"	"01-01-0001"	"Unknown"
"160024596X"	"2801600245963"	"Robert Ludlum's The Bourne Deception"	"Van Lustabeder, Eric; (Narrator) Jeremy Davidson"	"Used - Good"	"SCIENCE_FICTION"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"05-07-2009"	"07-31-2014"	"08-01-2009"	"Unknown"
"0143143069"	"2800143143064"	"Twenty Chickens for a Saddle: The Story of an African Childhood"	"Scott, Robyn"	"Used - Good"	"SCIENCE_FICTION"	" "	"1"	"$14.97"	"$0.25"	"$0.00"	"$0.00"	"04-04-2008"	"11-10-2013"	"01-01-0001"	"Unknown"
"0743520955"	"2800743520951"	"From a Buick 8 (Unabridged)"	"King, Stephen,  James Rebhorn, Bruce Davison, Becky Ann Baker, Peter Gerety, Fred Sanders And Stephen Tobolowsky, Readers"	"Used - Good"	"AUDIOBOOKS"	" "	"1"	"$24.97"	"$0.25"	"$0.00"	"$0.00"	"09-26-2002"	"12-01-2006"	"01-01-0001"	"Unknown"
"1619692651"	"9919387827"	"Hunt the Scorpion: A SEAL Team Six Novel"	"Mann, Don"	"Used - Good"	"AUDIOBOOKS"	" "	"1"	"$13.50"	"$0.25"	"$0.00"	"$0.00"	"02-17-2013"	"04-21-2013"	"10-03-2013"	"Unknown"
"0804121281"	"9921962019"	"Fangirl"	"Rowell, Rainbow; (Narrator) Rebecca Lowman; (Narrator) Maxwell Caulfield"	"Used - Good"	"FANTASY"	" "	"2"	"$30.00"	"$6.00"	"$6.00"	"$0.00"	"11-10-2013"	"11-27-2013"	"01-01-0001"	"Unknown"
"1480517275"	"9922779080"	"Every Contact Leaves A Trace"	"Dymott, Elanor"	"Used - Good"	"FANTASY"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"02-05-2014"	"02-05-2014"	"01-01-0001"	"Unknown"
"1442369116"	"9923398323"	"Poached"	"Gibbs, Stuart; (Narrator) Gibson Frazier"	"Used - Good"	"FANTASY"	" "	"2"	"$15.00"	"$3.00"	"$3.00"	"$0.00"	"04-08-2014"	"04-30-2014"	"01-01-0001"	"Unknown"
"144236940X"	"9923398145"	"The Women of Duck Commander"	"Robertson, Kay; Korie Robertson; Missy Robertson; Jessica Robertson; Lisa Robertson; (Narrator) Alex Robertson Mancuso"	"Used - Good"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$3.00"	"$3.00"	"$0.00"	"04-08-2014"	"04-08-2014"	"01-01-0001"	"Unknown"
"1478928123"	"9924375726"	"Your Best Life Now: 7 Steps to Living at Your Full Potential"	"Osteen, Joel"	"Used - Good"	"AUDIOBOOKS"	" "	"2"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"07-20-2014"	"07-20-2014"	"01-01-0001"	"Unknown"
"0060786027"	"2800060786023"	"State of Fear"	"Crichton, Michael; (Narrator) John Bedford Lloyd"	"New"	"AUDIOBOOKS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"12-30-2004"	"09-09-2014"	"12-27-2013"	"Unknown"
"0060816082"	"2800060816089"	"Wedding Date (Abridged)"	"Young, Elizabeth; (Narrator) Jasmine Hyde"	"New"	"AUDIOBOOKS"	" "	"1"	"$9.47"	"$0.25"	"$0.00"	"$0.00"	"12-23-2004"	"11-14-2013"	"01-01-0001"	"Unknown"
"0061712655"	"2800061712656"	"Don't Look Twice"	"Gross, Andrew; (Narrator) Christian Hoff"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.49"	"$0.25"	"$0.00"	"$0.00"	"03-09-2009"	"03-15-2014"	"10-15-2011"	"Unknown"
"0061940895"	"2800061940899"	"A-Rod: The Many Lives of Alex Rodriguez"	"Roberts, Selena; (Narrator) L.J. Ganser"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.99"	"$0.00"	"$0.00"	"$0.00"	"05-27-2009"	"05-14-2014"	"06-05-2009"	"Unknown"
"0807281948"	"2800807281941"	"Harry Potter and the Chamber of Secrets"	"Rowling, J.K.; (Narrator) Jim Dale"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"02-05-2001"	"08-28-2014"	"07-26-2010"	"Unknown"
"1572704888"	"2801572704888"	"Hitchhiker's Guide to the Galaxy: Quandary Phase"	"Adams, Douglas"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.47"	"$0.25"	"$0.00"	"$0.00"	"11-30-2005"	"03-13-2014"	"01-01-0001"	"Unknown"
"1600240682"	"2801600240685"	"The Lovely Bones"	"Sebold, Alice"	"New"	"AUDIOBOOKS"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"07-03-2007"	"09-04-2014"	"06-29-2009"	"Unknown"
"160024145X"	"2801600241453"	"Survivors Club: The Secrets and Science That Could Save Your Life"	"Sherwood, Ben"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"01-19-2009"	"07-26-2014"	"04-20-2009"	"Unknown"
"1600243827"	"2801600243822"	"Dewey: The Small-Town Library Cat Who Touched the World"	"Myron, Vicki; Bret Witter; (Narrator) Suzanne Toren"	"New"	"AUDIOBOOKS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"09-15-2008"	"09-12-2014"	"04-08-2009"	"Unknown"
"1600245935"	"2801600245932"	"On Killing: The Psychological Cost of Learning to Kill In War and Society"	"Grossman, Dave"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"06-08-2009"	"09-12-2014"	"06-15-2009"	"Unknown"
"0143059025"	"2800143059020"	"The Aeneid"	"Virgil; (Translator) Robert Fagles; (Narrator) Simon Callow"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"10-24-2006"	"08-15-2014"	"04-16-2009"	"Unknown"
"0143145231"	"2800143145235"	"The Law of Nines"	"Goodkind, Terry; (Narrator) Mark Deakins"	"New"	"AUDIOBOOKS"	" "	"1"	"$19.97"	"$0.25"	"$0.00"	"$0.00"	"07-17-2009"	"03-20-2014"	"05-16-2010"	"Unknown"
"0545111587"	"2800545111586"	"The 39 Clues: The Sword Thief (Book 3)"	"Lerangis, Peter; (Narrator) David Pittu"	"New"	"AUDIOBOOKS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"06-12-2009"	"08-09-2014"	"06-15-2009"	"Unknown"
"0545160243"	"2800545160249"	"The 39 Clues: The Black Circle (Book 5)"	"Carman, Patrick; (Narrator) David Pittu"	"New"	"AUDIOBOOKS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"12-05-2009"	"08-09-2014"	"02-22-2010"	"Unknown"
"0739315420"	"2800739315424"	"Villages"	"Updike, John; (Narrator) Edward Herrmann"	"New"	"AUDIOBOOKS"	" "	"1"	"$19.97"	"$0.25"	"$0.00"	"$0.00"	"10-15-2004"	"03-21-2014"	"07-15-2012"	"Unknown"
"0739366173"	"2800739366174"	"Outcasts United: A Refugee Team, An American Town"	"St. John, Warren; (Reader) Lincoln Hoppe"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.97"	"$0.25"	"$0.00"	"$0.00"	"04-13-2009"	"12-28-2013"	"01-01-0001"	"Unknown"
"0739386522"	"2800739386523"	"In the Path of Falling Objects"	"Smith, Andrew; (Narrator) Mike Chamberlain"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"09-03-2009"	"09-09-2014"	"04-19-2010"	"Unknown"
"0743524853"	"2800743524850"	"Bush At War"	"Woodward, Bob; (Reader) James Naughton"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"12-31-2002"	"12-28-2013"	"01-01-0001"	"Unknown"
"0743542010"	"2800743542014"	"Behind the Lines: Powerful and Reveaing American and Foreign War Letters - And One Man's Search To Find Them"	"Carroll, Andrew"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"06-24-2005"	"09-09-2014"	"01-01-0001"	"Unknown"
"0143145754"	"9910099586"	"Committed: A Skeptic Makes Peace with Marriage"	"Gilbert, Elizabeth"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.97"	"$0.00"	"$0.00"	"$0.00"	"07-29-2010"	"06-20-2014"	"09-03-2010"	"Unknown"
"0143057030"	"9910147823"	"Democracy Matters"	"West, Cornel"	"New"	"AUDIOBOOKS"	" "	"2"	"$14.97"	"$0.00"	"$0.00"	"$0.00"	"08-02-2010"	"05-16-2014"	"10-22-2012"	"Unknown"
"0142427691"	"9910404508"	"Last Stand [Unabridged]"	"Philbrick, Nathaniel; (Narrator) George Guidall"	"New"	"AUDIOBOOKS"	" "	"1"	"$19.97"	"$0.25"	"$0.00"	"$0.00"	"08-23-2010"	"08-30-2010"	"09-19-2010"	"Unknown"
"1609410386"	"9910498375"	"Katie Up and Down the Hall: The True Story of How One Dog Turned Five Neighbors into a Family"	"Plaskin, Glenn"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"08-30-2010"	"09-09-2014"	"12-23-2010"	"Unknown"
"0739357166"	"9911015912"	"Selections from Dreamsongs: Volume III"	"Martin, George R.R."	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"10-12-2010"	"09-09-2014"	"05-13-2011"	"Unknown"
"0062008498"	"9911193055"	"Mary Ann in Autumn: A Tales of the City Novel"	"Maupin, Armistead"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$2.80"	"$2.80"	"$0.00"	"10-25-2010"	"08-12-2011"	"12-03-2011"	"Unknown"
"0743554450"	"991120409X"	"A Thousand Splendid Suns"	"Hosseini, Khaled"	"New"	"AUDIOBOOKS"	" "	"1"	"$19.47"	"$0.25"	"$0.00"	"$0.00"	"10-26-2010"	"03-20-2014"	"07-17-2012"	"Unknown"
"0307576612"	"9911417433"	"Robert Altman: The Oral Biography"	"Zuckoff, Mitchell; (Narrator) Kimerly Farr, (Narrator) Don Leslie"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.00"	"$0.00"	"$0.00"	"$0.00"	"11-16-2010"	"08-15-2014"	"11-30-2012"	"Unknown"
"0142428949"	"991180402X"	"The Weird Sisters"	"Brown, Eleanor; (Narrator) Kirsten Potter"	"New"	"AUDIOBOOKS"	" "	"2"	"$19.97"	"$0.00"	"$0.00"	"$0.00"	"12-20-2010"	"07-19-2014"	"11-26-2012"	"Unknown"
"1607887843"	"9912303334"	"The Stokes Field Guide to Bird Songs: Western Region"	"Stokes, Donald; Lillian Stokes; Kevin Colver"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"02-07-2011"	"09-12-2014"	"03-22-2012"	"Unknown"
"1607881772"	"9912633628"	"9th Judgment"	"Patterson, James; (Narrator) Carolyn McCormick"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.99"	"$0.00"	"$0.00"	"$0.00"	"03-14-2011"	"06-20-2014"	"06-07-2011"	"Unknown"
"0307913090"	"9912841522"	"A Game of Thrones (A Song of Ice and Fire, Book 1)"	"Martin, George R.R.; (Narrator) Roy Dotrice"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-04-2011"	"09-09-2014"	"08-05-2011"	"Unknown"
"0142429384"	"991295713X"	"A Father's Love: One Man's Unrelenting Battle to Bring His Abducted Son Home"	"Goldman, David"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$2.80"	"$2.80"	"$0.00"	"04-15-2011"	"07-19-2014"	"01-01-0001"	"Unknown"
"1609411153"	"9913058813"	"Lies that Chelsea Handler Told Me: By Chelsea's Family, Friends and Other Victims"	"Handler, Chelsea"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"04-25-2011"	"09-04-2014"	"07-06-2011"	"Unknown"
"0143057634"	"9913289769"	"Oh the Glory of It All"	"Wilsey, Sean, (Reader) Scott Brick"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.47"	"$0.25"	"$0.00"	"$0.00"	"05-18-2011"	"12-19-2013"	"07-01-2011"	"Unknown"
"1427212317"	"9913923824"	"Always Something There to Remind Me"	"Harbison, Beth; (Narrator) Orlagh Cassidy"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"07-22-2011"	"12-28-2012"	"05-02-2013"	"Unknown"
"0142429376"	"9913923786"	"Very Bad Men"	"Dolan, Harry; (Narrator) Erik Davies"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"07-22-2011"	"07-22-2014"	"09-12-2014"	"Unknown"
"0307987647"	"9914204945"	"A Clash of Kings: A Song of Ice and Fire: Book Two (Game of Thrones)"	"Martin, George R.R.; (Narrator) Roy Dotrice"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2011"	"09-09-2014"	"10-26-2011"	"Unknown"
"1609410351"	"9914364101"	"Life Itself: A Memoir"	"Ebert, Roger; (Narrator) Edward Herrmann"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"09-03-2011"	"09-12-2014"	"03-21-2013"	"Unknown"
"1401326137"	"9914498582"	"Happy Accidents: A Memoir"	"Lynch, Jane; (Narrator) Carol Burnett"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"09-19-2011"	"07-23-2014"	"01-28-2012"	"Unknown"
"1611132975"	"9914569080"	"Daughter of Smoke and Bone"	"Taylor, Laini; (Narrator) Khristine Hvam"	"New"	"AUDIOBOOKS"	" "	"2"	"$13.50"	"$0.00"	"$0.00"	"$0.00"	"09-25-2011"	"09-04-2014"	"02-01-2012"	"Unknown"
"0062097849"	"9914666043"	"Following Atticus: Forty-Eight High Peaks, One Little Dog, and an Extraordinary Friendship"	"Ryan, Tom"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"10-05-2011"	"07-04-2014"	"07-20-2014"	"Unknown"
"0307917169"	"9914718604"	"Bird in a Box"	"Pinkney, Andrea Davis; (Narrator) Bahni Turpin; (Narrator) S'von Ringo; (Narrator) J.B. Adkins"	"New"	"AUDIOBOOKS"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"10-10-2011"	"09-12-2014"	"01-01-0001"	"Unknown"
"1611760194"	"9915129599"	"Death Benefit"	"Cook, Robin; (Narrator) George Guidall"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$2.80"	"$2.80"	"$0.00"	"11-16-2011"	"07-19-2014"	"08-19-2012"	"Unknown"
"0062125672"	"9915668368"	"Raylan"	"Leonard, Elmore; (Narrator) Brian D'Arcy James"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"01-16-2012"	"06-21-2014"	"01-12-2014"	"Unknown"
"1442347449"	"9915728409"	"Being George Washington"	"Beck, Glenn; (Narrator) Ron McLarty"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"01-23-2012"	"06-07-2014"	"06-11-2014"	"Unknown"
"1611760399"	"9915927819"	"Shades of Hope: A Program to Stop Dieting and Start Living"	"McCarty, Tennie; (Narrator) C. J. Critt; (Foreword) Ashley Judd"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"02-11-2012"	"07-19-2014"	"02-03-2014"	"Unknown"
"1611137187"	"9915961936"	"The Lucky One"	"Sparks, Nicholas; (Narrator) John Bedford Lloyd"	"New"	"AUDIOBOOKS"	" "	"1"	"$9.00"	"$1.26"	"$1.26"	"$0.00"	"02-15-2012"	"01-28-2014"	"07-09-2012"	"Unknown"
"030799029X"	"9916276714"	"The Expats"	"Pavone, Chris; (Narrator) Mozhan Marno"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"03-19-2012"	"08-26-2014"	"08-29-2013"	"Unknown"
"1611133947"	"9916357099"	"Unholy Night"	"Grahame-Smith, Seth; (Narrator) Peter Berkrott"	"New"	"AUDIOBOOKS"	" "	"1"	"$13.50"	"$1.89"	"$1.89"	"$0.00"	"03-28-2012"	"01-30-2014"	"06-11-2012"	"Unknown"
"1607882515"	"9916356912"	"Jackie, Ethel, Joan: Women of Camelot"	"Taraborrelli, J. Randy; (Narrator) Beth Fowler"	"New"	"AUDIOBOOKS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"03-28-2012"	"09-12-2014"	"11-22-2013"	"Unknown"
"0062097407"	"9916455929"	"Sacre Bleu: A Comedy D'Art"	"Moore, Christopher; (Narrator) Evan Morton"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-09-2012"	"06-04-2014"	"12-13-2013"	"Unknown"
"0061791377"	"9916455910"	"The Shoemaker's Wife"	"Trigiani, Adriana; (Narrator) Annabella Sciorra"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$3.15"	"$3.15"	"$0.00"	"04-09-2012"	"05-12-2014"	"08-28-2012"	"Unknown"
"0307989860"	"9916540748"	"Lots of Candles, Plenty of Cake"	"Quindlen, Anna"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-18-2012"	"05-17-2014"	"07-10-2012"	"Unknown"
"1611760852"	"9916579997"	"Let's Pretend This Never Happened (A Mostly True Memoir)"	"Lawson, Jenny"	"New"	"AUDIOBOOKS"	" "	"3"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"04-23-2012"	"07-20-2014"	"06-04-2014"	"Unknown"
"1611760674"	"9916579962"	"Unnatural Acts (Stone Barrington)"	"Woods, Stuart; (Narrator) Tony Roberts"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.25"	"$0.00"	"$0.00"	"04-23-2012"	"03-20-2014"	"10-24-2012"	"Unknown"
"1611134145"	"9916978751"	"11th Hour (The Women's Murder Club)"	"Patterson, James; Maxine Paetro;  (Narrator) January LaVoy"	"New"	"AUDIOBOOKS"	" "	"1"	"$9.50"	"$0.00"	"$0.00"	"$0.00"	"06-04-2012"	"09-12-2014"	"04-06-2013"	"Unknown"
"161176128X"	"9916981817"	"The Chaperone"	"Moriarty, Laura; (Narrator) Elizabeth McGovern"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-04-2012"	"05-23-2014"	"08-30-2012"	"Unknown"
"0062212664"	"9917168737"	"Cronkite"	"Brinkley, Douglas; (Narrator) George Guidall"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"06-24-2012"	"06-07-2014"	"11-21-2012"	"Unknown"
"0062189395"	"9917168672"	"Porch Lights"	"Frank, Dorothea Benton; (Narrator) Robin Miles"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"06-24-2012"	"02-06-2013"	"08-06-2013"	"Unknown"
"0385360177"	"9917168664"	"Fifty Shades Darker: Book Two of the Fifty Shades Trilogy"	"James, E. L.; (Narrator) Becca Battoe"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"06-24-2012"	"05-16-2014"	"05-09-2014"	"Unknown"
"0062189352"	"9917236325"	"Bloodline"	"Rollins, James;  (Narrator) Peter Jay Fernandez"	"New"	"AUDIOBOOKS"	" "	"2"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"06-30-2012"	"06-02-2014"	"12-13-2013"	"Unknown"
"1611761271"	"9917602356"	"City of Women"	"Gillham, David R.; (Narrator) Suzanne Bertish"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-05-2012"	"07-19-2014"	"06-19-2013"	"Unknown"
"1611761190"	"9917704833"	"One Last Thing Before I Go"	"Tropper, Jonathan; (Narrator) John Shea"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-15-2012"	"04-11-2014"	"01-18-2013"	"Unknown"
"1611760720"	"9917704779"	"Private Empire: ExxonMobil and American Power"	"Coll, Steve; (Narrator) Malcolm Hillgartner"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.25"	"$0.00"	"$0.00"	"08-15-2012"	"03-20-2014"	"04-15-2013"	"Unknown"
"1611761255"	"9917894004"	"Dark Storm (Carpathian)"	"Feehan, Christine; (Narrator) Erik Bermann; (Narrator) Kristine Ryan"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"09-02-2012"	"03-13-2014"	"11-20-2012"	"Unknown"
"1619690322"	"9917893954"	"The Yellow Birds"	"Powers, Kevin; (Narrator) Holter Graham"	"New"	"AUDIOBOOKS"	" "	"1"	"$13.50"	"$0.25"	"$0.00"	"$0.00"	"09-02-2012"	"03-19-2014"	"12-04-2012"	"Unknown"
"0062120484"	"9918121394"	"Tiger's Claw"	"Brown, Dale; (Narrator) William Dufris"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-25-2012"	"06-02-2014"	"08-09-2014"	"Unknown"
"044901438X"	"9918178493"	"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life"	"Rubin, Gretchen; (Narrator) Kathe Mazur"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"09-29-2012"	"08-09-2014"	"12-22-2012"	"Unknown"
"1401326307"	"9918288744"	"Frozen Heat"	"Castle, Richard; (Narrator) Johnny Heller"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"10-11-2012"	"04-28-2014"	"10-15-2013"	"Unknown"
"1611761379"	"9918290722"	"The Tombs: A Fargo Adventure"	"Cussler, Clive; Thomas Perry; (Narrator) Scott Brick"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"10-11-2012"	"03-20-2014"	"08-19-2014"	"Unknown"
"1442353295"	"9918290668"	"The Price of Politics"	"Woodward, Bob; (Narrator) Boyd Gaines"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"10-11-2012"	"09-02-2014"	"01-10-2013"	"Unknown"
"1611761565"	"9918292121"	"No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden"	"Owen, Mark; Kevin Maurer; (Narrator) Holter Graham"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"10-11-2012"	"07-19-2014"	"10-12-2012"	"Unknown"
"1611761387"	"9918453613"	"The Patriarch: The Remarkable Life and Turbulent Times of Joseph P. Kennedy"	"Nasaw, David; (Narrator) Malcolm Hillgartner"	"New"	"AUDIOBOOKS"	" "	"2"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"11-03-2012"	"09-09-2014"	"04-10-2013"	"Unknown"
"1619692619"	"9918619414"	"The Outpost: An Untold Story of American Valor"	"Tapper, Jake; (Narrator) Rob Shapiro"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"11-21-2012"	"05-02-2014"	"02-24-2013"	"Unknown"
"1619691744"	"9918619694"	"Back to Blood"	"Wolfe, Tom; (Narrator) Lou Diamond Phillips"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"11-21-2012"	"09-12-2014"	"10-21-2013"	"Unknown"
"1619694069"	"9918846380"	"Safe Haven"	"Sparks, Nicholas; (Narrator) Rebecca Lowman"	"New"	"AUDIOBOOKS"	" "	"1"	"$9.00"	"$0.25"	"$0.00"	"$0.00"	"12-17-2012"	"01-28-2014"	"09-30-2013"	"Unknown"
"1442360771"	"991903536X"	"Ten Years Later: Six People Who Faced Adversity and Changed Their Lives"	"Kotb, Hoda; Jane Lorenzini"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"01-10-2013"	"04-01-2014"	"02-16-2013"	"Unknown"
"0062262440"	"9919277207"	"The Intercept (Jeremy Fisk)"	"Wolf, Dick; (Narrator) Peter Ganim"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"02-05-2013"	"03-28-2014"	"03-22-2014"	"Unknown"
"0062237675"	"9919277185"	"The Blood Gospel (Order of the Sanguines)"	"Rollins, James;  Rebecca Cantrell; (Narrator) Christian Baskous"	"New"	"AUDIOBOOKS"	" "	"3"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"02-05-2013"	"03-28-2014"	"01-08-2014"	"Unknown"
"1427229236"	"9919330930"	"The Hour of Peril: The Secret Plot to Murder Lincoln Before the Civil War"	"Stashower, Daniel; (Narrator) Edoardo Ballerini"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"02-11-2013"	"06-07-2014"	"01-03-2014"	"Unknown"
"0062119125"	"9919382930"	"Coolidge"	"Shlaes, Amity; (Narrator) Terence Aselford"	"New"	"AUDIOBOOKS"	" "	"2"	"$28.00"	"$0.00"	"$0.00"	"$0.00"	"02-16-2013"	"07-01-2014"	"06-23-2014"	"Unknown"
"161969171X"	"9919387819"	"Alex Cross, Run"	"Patterson, James; (Narrator) Michael Boatman; (Narrator) Steven Boyer"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"02-17-2013"	"06-21-2014"	"05-04-2013"	"Unknown"
"1427229066"	"9919470287"	"Family Pictures"	"Green, Jane; (Narrator) Amy Quint"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"02-26-2013"	"05-31-2014"	"05-03-2014"	"Unknown"
"0385368356"	"991951618X"	"Scowler"	"Kraus, Daniel; (Narrator) Kirby Heyborne"	"New"	"AUDIOBOOKS"	" "	"2"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"03-02-2013"	"06-02-2014"	"02-03-2014"	"Unknown"
